datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-05-04 12:00:00,2.0,387.19,1.98,8.05,62.23,2.0,12.06,23.98,1.25
2024-05-04 14:00:00,2.0,417.23,0.44,13.71,48.64,1.97,16.29,34.27,1.2
2024-05-04 16:00:00,2.0,327.11,0.0,7.45,52.21,1.89,20.65,47.38,1.14
2024-05-04 18:00:00,2.0,287.06,0.0,4.67,48.64,1.59,20.14,48.1,0.95
2024-05-04 20:00:00,2.0,253.68,0.0,3.13,45.06,1.27,13.74,34.93,0.41
2024-05-04 22:00:00,2.0,236.99,0.0,1.48,44.7,1.22,10.29,29.05,0.35
2024-05-05 00:00:00,2.0,236.99,0.0,1.3,45.42,1.34,10.15,29.25,0.37
2024-05-05 02:00:00,2.0,247.0,0.04,1.91,51.5,1.48,10.52,30.23,0.48
2024-05-05 04:00:00,2.0,320.43,1.33,4.97,52.93,1.89,12.11,34.64,1.03
2024-05-05 06:00:00,2.0,310.42,1.08,3.86,63.66,1.97,13.28,38.13,1.08
2024-05-05 08:00:00,2.0,287.06,0.87,3.0,58.65,1.74,13.86,40.62,0.81
2024-05-05 10:00:00,2.0,300.41,1.16,3.68,55.07,1.62,13.81,42.28,0.78
2024-05-05 12:00:00,2.0,327.11,1.68,5.65,47.92,1.61,14.02,44.3,0.91
2024-05-05 14:00:00,2.0,363.83,0.4,11.48,38.98,1.64,13.76,46.22,1.04
2024-05-05 16:00:00,2.0,330.45,0.0,7.97,42.56,1.76,12.7,44.71,1.31
2024-05-05 18:00:00,2.0,303.75,0.0,5.74,50.78,1.86,12.94,44.77,1.25
2024-05-05 20:00:00,2.0,273.7,0.0,4.28,55.07,1.62,12.25,43.53,0.58
2024-05-05 22:00:00,2.0,257.02,0.0,2.68,62.23,2.03,13.75,47.6,0.64
2024-05-06 00:00:00,2.0,247.0,0.0,2.16,72.24,2.12,14.48,47.98,0.61
2024-05-06 02:00:00,2.0,257.02,0.04,3.13,76.53,2.32,14.69,48.08,0.76
2024-05-06 04:00:00,3.0,373.84,1.59,8.83,77.96,2.92,16.91,51.86,1.71
2024-05-06 06:00:00,3.0,370.5,1.47,7.45,98.71,3.31,20.53,61.65,1.9
2024-05-06 08:00:00,3.0,370.5,1.4,7.37,105.86,3.13,23.82,70.11,1.66
2024-05-06 10:00:00,3.0,400.54,1.9,9.6,101.57,2.95,26.56,77.58,1.47
2024-05-06 12:00:00,3.0,413.89,2.07,12.17,87.26,2.89,27.97,86.01,1.27
2024-05-06 14:00:00,3.0,467.3,0.48,20.39,62.94,2.98,27.56,84.33,1.61
2024-05-06 16:00:00,3.0,407.22,0.0,13.71,67.23,3.28,27.83,77.36,2.31
2024-05-06 18:00:00,3.0,357.15,0.0,9.77,75.82,3.13,25.12,63.66,2.44
2024-05-06 20:00:00,3.0,293.73,0.0,7.2,83.68,2.68,21.57,55.22,1.22
2024-05-06 22:00:00,3.0,250.34,0.0,3.43,90.84,2.68,22.39,55.9,0.96
2024-05-07 00:00:00,3.0,230.31,0.0,2.36,97.27,2.35,23.15,56.97,0.64
2024-05-07 02:00:00,3.0,257.02,0.04,4.28,98.71,3.01,26.56,66.92,0.89
2024-05-07 04:00:00,3.0,500.68,2.68,16.79,91.55,4.59,34.02,84.36,2.88
2024-05-07 06:00:00,3.0,453.95,2.32,12.51,110.15,3.81,38.92,95.65,2.66
2024-05-07 08:00:00,3.0,367.16,1.34,7.63,113.01,2.95,38.14,99.36,1.47
2024-05-07 10:00:00,3.0,370.5,1.68,7.88,90.84,2.71,28.82,83.54,1.2
2024-05-07 12:00:00,3.0,440.6,3.44,9.77,41.48,2.5,16.39,60.92,1.63
